video_id,title,category_id,video_duration,tags_count,views,thumbnail_link,description_length,time_duration,published_at,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
UythOUiWg_o,Monaco Luxury Lifestyle  #fyp #foryou #luxurylifestyle #luxury #billionaire #viral,2,38.0,0,27576063,https://i.ytimg.com/vi/UythOUiWg_o/hqdefault.jpg,0,241,2024-11-16T14:00:32Z,ライフスタイル,thumbnails/UythOUiWg_o.jpg,6.0,3.0,43.51209490740741,24.70929005621788
Qyykmk-kCzY,Ninja ZX6R Mileage Test 1 Litre Petrol 😱👉Cradit-@jsfilmsindia👈#ninjazx6r#mileage_test #ninja001vlogs,22,40.0,1,12698236,https://i.ytimg.com/vi/Qyykmk-kCzY/hqdefault.jpg,1450,260,2024-10-28T16:30:09Z,ライフスタイル,thumbnails/Qyykmk-kCzY.jpg,3.0,2.0,50.661759259259256,35.37784069639187
_TZ-hlQK7X8,Dubai Princess Sheikha Mahra lifestyle/#dubaiprincess #sheikhamahra #lifestyle,22,8.0,0,9375602,https://i.ytimg.com/vi/_TZ-hlQK7X8/hqdefault.jpg,1846,256,2024-11-01T08:00:54Z,ライフスタイル,thumbnails/_TZ-hlQK7X8.jpg,7.0,3.0,65.27463541666667,48.264697364967304
IJDSMVGYiO0,Dost Ne Bike Per Aag Laga Diya 😭🤬#bike #age #fire #dost #ninja400  #motovlog #ninja001vlogs,22,50.0,1,6063980,https://i.ytimg.com/vi/IJDSMVGYiO0/hqdefault.jpg,1440,241,2024-11-17T06:29:00Z,ライフスタイル,thumbnails/IJDSMVGYiO0.jpg,2.0,1.0,55.994560185185186,48.45632689846607
gQvtmRW0jUU,Monaco Luxury Lifestyle #fyp #billionaire #fyp #foryou #viral,2,49.0,0,3634558,https://i.ytimg.com/vi/gQvtmRW0jUU/hqdefault.jpg,0,259,2024-10-29T17:27:33Z,ライフスタイル,thumbnails/gQvtmRW0jUU.jpg,5.0,2.0,65.0120949074074,50.31472457956178
1aTdwBbUXzg,Please Don't Eat this 🙏😭 #shorts #funny,24,19.0,11,3751328,https://i.ytimg.com/vi/1aTdwBbUXzg/hqdefault.jpg,83,238,2024-11-19T08:30:00Z,ライフスタイル,thumbnails/1aTdwBbUXzg.jpg,2.0,1.0,64.87766203703704,47.79877291887172
XR7tloV3Ha4,I Built an Underground Tunnel ! Crazy Secret Revealed!,24,637.0,20,1519664,https://i.ytimg.com/vi/XR7tloV3Ha4/hqdefault.jpg,571,233,2024-11-24T07:05:39Z,ライフスタイル,thumbnails/XR7tloV3Ha4.jpg,1.0,1.0,79.71478587962963,51.14302253471094
AchfGQ9VZ5Q,クレジットカードランキング／竹内由恵アナがMC加入／年会費無料・還元率ランキング／ポイント交換先／ゴールドカード／年間利用額別／ライフスタイル別／本当に持つべきカードBEST5をクセ強専門家と作成,26,2082.0,11,1487477,https://i.ytimg.com/vi/AchfGQ9VZ5Q/hqdefault.jpg,2841,246,2024-11-11T11:00:11Z,ライフスタイル,thumbnails/AchfGQ9VZ5Q.jpg,5.0,1.0,100.12274305555556,91.2054711456454
t6JDLYZxHzM,Wonders of Kenya | The Best Places in Kenya | Travel Video 4K,19,2096.0,24,1464850,https://i.ytimg.com/vi/t6JDLYZxHzM/hqdefault.jpg,1065,259,2024-10-29T09:45:03Z,ライフスタイル,thumbnails/t6JDLYZxHzM.jpg,0.0,0.0,70.03911458333333,59.87221805301209
mGe2VnBw8KU,The Luxurious Lifestyle Of Monaco Zeus,24,1794.0,0,1039746,https://i.ytimg.com/vi/mGe2VnBw8KU/hqdefault.jpg,607,253,2024-11-04T23:00:20Z,ライフスタイル,thumbnails/mGe2VnBw8KU.jpg,10.0,3.0,88.04502314814815,66.51955359836973
ZkS-7DJjksM,#campergirl #rvlife #cleaning #lifestyle #camper,22,59.0,0,1021670,https://i.ytimg.com/vi/ZkS-7DJjksM/hqdefault.jpg,0,249,2024-11-08T22:58:15Z,ライフスタイル,thumbnails/ZkS-7DJjksM.jpg,6.0,3.0,73.31480324074074,15.293722594701611
QbIIgOo9QqY,Lets Dance💃✨️ #shorts #shortsvideo,24,18.0,14,1093423,https://i.ytimg.com/vi/QbIIgOo9QqY/hqdefault.jpg,38,234,2024-11-23T07:34:37Z,ライフスタイル,thumbnails/QbIIgOo9QqY.jpg,1.0,1.0,55.50988425925926,50.49433630956999
LDXTbgqEyKo,【認知症を防ぐライフスタイル】脳の老化の仕組み／リスクを高める行動／お酒は脳に悪いのか／新しい挑戦で脳に刺激を／認知症かなと思ったら／高齢者医療専門医・山田悠史医師が解説【PIVOT HEALTH】,25,2813.0,0,685432,https://i.ytimg.com/vi/LDXTbgqEyKo/hqdefault.jpg,742,232,2024-11-25T22:00:21Z,ライフスタイル,thumbnails/LDXTbgqEyKo.jpg,2.0,1.0,119.0886863425926,71.07339618307677
OfQHgULyhf8,Renovating my brothers camper! #campergirl #lifestyle #rvlife #camper #renovation #project,22,38.0,0,373249,https://i.ytimg.com/vi/OfQHgULyhf8/hqdefault.jpg,0,237,2024-11-20T23:01:03Z,ライフスタイル,thumbnails/OfQHgULyhf8.jpg,3.0,3.0,78.40855324074074,16.66040471055641
tzvGpVcLEY8,やっぱり親と子！〇を巡るライフスタイル,24,23.0,4,325057,https://i.ytimg.com/vi/tzvGpVcLEY8/hqdefault.jpg,50,231,2024-11-27T03:00:39Z,ライフスタイル,thumbnails/tzvGpVcLEY8.jpg,3.0,3.0,71.85252893518519,40.0675362204409
2hFipd3-5ko,How to *ACTUALLY* Start a Healthy Lifestyle in 2025,27,590.0,0,255165,https://i.ytimg.com/vi/2hFipd3-5ko/hqdefault.jpg,906,233,2024-11-24T18:05:39Z,ライフスタイル,thumbnails/2hFipd3-5ko.jpg,6.0,4.0,85.21079861111112,47.40127809199673
0cq8g7oFk58,Cheri cheri lady × Old money lifestyle ✨✨💵💵💸💸 #luxury #life #billionaire #rich #love #money #monaco,19,10.0,0,460251,https://i.ytimg.com/vi/0cq8g7oFk58/hqdefault.jpg,0,244,2024-11-13T14:24:54Z,ライフスタイル,thumbnails/0cq8g7oFk58.jpg,6.0,2.0,40.07554398148148,7.08807351109098
wZ6Vhkwm_fs,車暮らしでのひとり旅で体調不良は大変すぎた。笑#vanlife #バンライフ #車中泊 #軽キャン #日本一周 #キャンピングカー #自作キャンピングカー #暮らしを楽しむ #ライフスタイル,19,61.0,0,175441,https://i.ytimg.com/vi/wZ6Vhkwm_fs/hqdefault.jpg,0,249,2024-11-08T11:01:15Z,ライフスタイル,thumbnails/wZ6Vhkwm_fs.jpg,3.0,2.0,83.30590277777777,28.420578063248456
nAMW5ThRwac,【無印良品】新作の組み合わせ自由なバッグは、ライフスタイルに合わせてカスタムできる最高の商品でした#無印良品週間,22,54.0,0,170407,https://i.ytimg.com/vi/nAMW5ThRwac/hqdefault.jpg,0,255,2024-11-02T08:14:20Z,ライフスタイル,thumbnails/nAMW5ThRwac.jpg,3.0,1.0,51.171151620370374,18.35291337788509
fO2dh-L8tSM,【宮古島旅行】車椅子パパと3歳児が海水浴をしたらヤバいことになった【沖縄】,26,1279.0,7,120648,https://i.ytimg.com/vi/fO2dh-L8tSM/hqdefault.jpg,366,246,2024-11-11T11:00:51Z,ライフスタイル,thumbnails/fO2dh-L8tSM.jpg,9.0,2.0,125.24032407407408,52.22390094493429
-cvmSIbw3WM,"How to Build Strength From the Ground, Up",17,1089.0,0,117145,https://i.ytimg.com/vi/-cvmSIbw3WM/hqdefault.jpg,1736,248,2024-11-09T11:16:19Z,ライフスタイル,thumbnails/-cvmSIbw3WM.jpg,1.0,1.0,147.54640046296296,58.75543921272157
9lSes4VIQRk,8 LIFESTYLE HACKS To Transition To A HEALTHIER Diet Seamlessly,26,2710.0,6,70578,https://i.ytimg.com/vi/9lSes4VIQRk/hqdefault.jpg,735,244,2024-11-13T22:30:01Z,ライフスタイル,thumbnails/9lSes4VIQRk.jpg,2.0,2.0,83.15726851851852,40.24987048857563
AyiyMpKZ28c,WEEKEND & BACK DAY | Malayalam vlog | Lifestyle | Fitness Vlog | What i eat in a day | Gym vlog,22,1352.0,0,59893,https://i.ytimg.com/vi/AyiyMpKZ28c/hqdefault.jpg,119,248,2024-11-10T05:56:54Z,ライフスタイル,thumbnails/AyiyMpKZ28c.jpg,8.0,3.0,76.25362847222222,27.97799362783693
UuvPDy4M_Iw,8 Lifestyle Upgrades That Will Elevate Your Status,26,586.0,28,55699,https://i.ytimg.com/vi/UuvPDy4M_Iw/hqdefault.jpg,2107,255,2024-11-03T04:50:00Z,ライフスタイル,thumbnails/UuvPDy4M_Iw.jpg,6.0,5.0,141.24390046296296,55.73211284678986
Cbew60dYzmc,WurtS - ライフスタイル (Official Audio),10,171.0,0,41610,https://i.ytimg.com/vi/Cbew60dYzmc/hqdefault.jpg,693,259,2024-10-29T15:00:22Z,ライフスタイル,thumbnails/Cbew60dYzmc.jpg,0.0,0.0,116.949375,0.0
bW-cu8oBFRw,#31 60代自分らしく生きる|ライフスタイル #Vlog #60代 #シニア  #オーストラリア,22,1337.0,15,36461,https://i.ytimg.com/vi/bW-cu8oBFRw/hqdefault.jpg,415,258,2024-10-30T10:30:24Z,ライフスタイル,thumbnails/bW-cu8oBFRw.jpg,15.0,9.0,92.46291087962965,31.34555461501389
xcjG2gRbl1w,【拭く活(福活)】心がモヤモヤした日｜夫婦喧嘩にならないための一つの秘訣,26,691.0,18,31678,https://i.ytimg.com/vi/xcjG2gRbl1w/hqdefault.jpg,544,257,2024-11-01T03:01:00Z,ライフスタイル,thumbnails/xcjG2gRbl1w.jpg,2.0,2.0,91.37315972222224,30.879020072547355
5vBevnnMZCk,Wheeler's ChatterBait and Trailer System for Patterning Bass,17,690.0,13,30110,https://i.ytimg.com/vi/5vBevnnMZCk/hqdefault.jpg,3890,237,2024-11-20T15:00:10Z,ライフスタイル,thumbnails/5vBevnnMZCk.jpg,2.0,2.0,64.94211226851851,38.75604742487598
46c589_JTiU,生活モチベ爆上がりアイテム🎀 #ライフスタイル #生活の質 #モチベーション #ルームウェア #キッチングッズ,22,60.0,0,27916,https://i.ytimg.com/vi/46c589_JTiU/hqdefault.jpg,0,233,2024-11-24T10:00:03Z,ライフスタイル,thumbnails/46c589_JTiU.jpg,2.0,2.0,112.6434837962963,17.652590818300133
zNxxd2eqZ6g,【ライフスタイル】我らがボスのサプライズバースデー！！ファッション関連経営者の趣味に因んだ誕生日プレゼントをディレクター達がマジ選び！！果たして選んだモノは喜んでもらえたのか！？,22,561.0,77,25215,https://i.ytimg.com/vi/zNxxd2eqZ6g/hqdefault.jpg,774,241,2024-11-16T11:01:13Z,ライフスタイル,thumbnails/zNxxd2eqZ6g.jpg,3.0,1.0,95.6275636574074,19.45063394115103
gJ9hAKCb0-E,#フリーランス #vlog #ライフスタイル #休日 #休日ルーティン #社会人 #ルーティン #カフェ活 #スタバ,22,61.0,0,22466,https://i.ytimg.com/vi/gJ9hAKCb0-E/hqdefault.jpg,0,235,2024-11-22T09:00:52Z,ライフスタイル,thumbnails/gJ9hAKCb0-E.jpg,6.0,3.0,98.53019097222224,18.44314598356778
CG_jsjGhRSI,ChatterBait Fishing Techniques with Stephen & Beau Browning,17,875.0,11,22290,https://i.ytimg.com/vi/CG_jsjGhRSI/hqdefault.jpg,4189,244,2024-11-13T14:00:11Z,ライフスタイル,thumbnails/CG_jsjGhRSI.jpg,3.0,2.0,85.70862268518519,28.2591067819961
QwZiEtHYCak,"【ライフスタイル】みんなでサーフィンコンテストに出場！！30代40代ファッション関連で働くおじさんたちの熱き挑戦する青春ドキュメンタリー！！""THE ONE""のライディングをものに出来るのは誰だ！？",22,3064.0,77,21576,https://i.ytimg.com/vi/QwZiEtHYCak/hqdefault.jpg,776,256,2024-11-01T11:00:30Z,ライフスタイル,thumbnails/QwZiEtHYCak.jpg,12.0,2.0,116.22152199074074,12.821488967603374
OZpJvIuV3Y0,Next Level Camping Gear & Gadgets You'll Appreciate,28,428.0,26,20840,https://i.ytimg.com/vi/OZpJvIuV3Y0/hqdefault.jpg,1972,256,2024-11-01T23:00:15Z,ライフスタイル,thumbnails/OZpJvIuV3Y0.jpg,1.0,1.0,94.54670138888888,110.5988206217723
QwY3nTNn9mQ,【コラボ】WurtSさんとライフスタイル踊ってみた！#wurts,24,26.0,5,22663,https://i.ytimg.com/vi/QwY3nTNn9mQ/hqdefault.jpg,571,247,2024-11-10T11:00:29Z,ライフスタイル,thumbnails/QwY3nTNn9mQ.jpg,12.0,2.0,86.01413773148148,31.87322088543933
aWwkZva5PBk,車椅子パパをビーチに連れて行く3歳児が可愛すぎる #車椅子 #親子 #shorts,26,37.0,0,21795,https://i.ytimg.com/vi/aWwkZva5PBk/hqdefault.jpg,0,235,2024-11-22T11:00:01Z,ライフスタイル,thumbnails/aWwkZva5PBk.jpg,10.0,3.0,108.79832175925924,25.504228830909504
63k7jDNSPOM,【美容/ ライフスタイル】一生敬語でいつものスキンケアの話【オーガニックコスメ/ 韓国コスメ】,22,1051.0,6,18870,https://i.ytimg.com/vi/63k7jDNSPOM/hqdefault.jpg,250,232,2024-11-25T10:00:04Z,ライフスタイル,thumbnails/63k7jDNSPOM.jpg,3.0,2.0,90.33740162037036,23.903302638436863
QUA9vuROdVY,夢のビジネスを成長させるには、Odoo(オドゥー)におまかせください🪄 │ベルギー生まれのERP,28,31.0,11,11906713,https://i.ytimg.com/vi/QUA9vuROdVY/hqdefault.jpg,646,258,2024-10-30T07:20:15Z,ビジネス,thumbnails/QUA9vuROdVY.jpg,0.0,0.0,148.4779976851852,21.92375938132804
cVfi3L9t7nA,WARNING: Never Start This Business,27,22.0,0,9124800,https://i.ytimg.com/vi/cVfi3L9t7nA/hqdefault.jpg,0,259,2024-10-29T21:13:02Z,ビジネス,thumbnails/cVfi3L9t7nA.jpg,5.0,3.0,46.462042824074075,32.07287601966563
EbmZM-OK_Zw,Mini vlog of my e-commerce hair accessories business all scrunchie size are available #fashion #diy,22,61.0,20,7177760,https://i.ytimg.com/vi/EbmZM-OK_Zw/hqdefault.jpg,202,259,2024-10-29T11:55:22Z,ビジネス,thumbnails/EbmZM-OK_Zw.jpg,2.0,1.0,98.20523148148148,30.08709586492056
6p-bmzGBdoM,How to make a business,27,53.0,0,6536234,https://i.ytimg.com/vi/6p-bmzGBdoM/hqdefault.jpg,0,252,2024-11-05T22:06:39Z,ビジネス,thumbnails/6p-bmzGBdoM.jpg,10.0,1.0,64.0275925925926,48.12484086485161
0YQjsDJ0jww,"How Qatar Airways Prepares 200,000 Meals From Scratch Every Day | Big Business | Business Insider",25,1106.0,2,6189845,https://i.ytimg.com/vi/0YQjsDJ0jww/hqdefault.jpg,1445,251,2024-11-06T16:00:00Z,ビジネス,thumbnails/0YQjsDJ0jww.jpg,4.0,2.0,85.46855324074075,83.46029849867038
A8EauE_Jx58,call for Machine 8604558300 Trending Reel of Water Pouch #startup #waterbottle #business #viralvideo,28,19.0,15,4970121,https://i.ytimg.com/vi/A8EauE_Jx58/hqdefault.jpg,526,251,2024-11-06T07:08:13Z,ビジネス,thumbnails/A8EauE_Jx58.jpg,3.0,2.0,62.77998263888889,35.55020483369359
a4YN55ZEV3k,He finally bought the car 😅 #toyotacrown #africa #cars #dubai #business,22,51.0,24,4246034,https://i.ytimg.com/vi/a4YN55ZEV3k/hqdefault.jpg,72,239,2024-11-18T13:50:52Z,ビジネス,thumbnails/a4YN55ZEV3k.jpg,9.0,2.0,72.01282407407408,35.43903453433483
MWLkFX0ScJ8,The 3 Businesses That NEVER Fail (with crazy low failure rates),27,26.0,0,3320021,https://i.ytimg.com/vi/MWLkFX0ScJ8/hqdefault.jpg,0,232,2024-11-25T14:29:30Z,ビジネス,thumbnails/MWLkFX0ScJ8.jpg,5.0,2.0,74.75679398148148,21.09897799888297
Re1v6ca6_BY,収入が「妻＞夫」うまくいかない説？ #ひろゆき #アベプラ #Shorts,25,60.0,13,3324511,https://i.ytimg.com/vi/Re1v6ca6_BY/hqdefault.jpg,503,246,2024-11-11T11:00:27Z,ビジネス,thumbnails/Re1v6ca6_BY.jpg,1.0,1.0,109.24438078703704,30.140481222536692
p82KC0XPgLA,Is Emirates Business Class Food Worth the Hype? l Dr. Pal Reviews,24,59.0,14,2720428,https://i.ytimg.com/vi/p82KC0XPgLA/hqdefault.jpg,2005,259,2024-10-29T13:32:45Z,ビジネス,thumbnails/p82KC0XPgLA.jpg,3.0,3.0,92.26652777777778,48.00345797480958
FTnX0hFew6Q,Why Professional Colored Pencils Cost 14 Times More Than Crayola | So Expensive | Business Insider,25,862.0,2,2162191,https://i.ytimg.com/vi/FTnX0hFew6Q/hqdefault.jpg,2141,248,2024-11-09T16:00:11Z,ビジネス,thumbnails/FTnX0hFew6Q.jpg,1.0,1.0,79.34607060185185,59.482791987504505
Qze5OKws0mI,商社って何してる会社なの？,22,82.0,0,1978743,https://i.ytimg.com/vi/Qze5OKws0mI/hqdefault.jpg,18,254,2024-11-03T12:00:35Z,ビジネス,thumbnails/Qze5OKws0mI.jpg,2.0,2.0,75.4818113425926,54.290862429124225
IQ5siYgKBUg,夢のビジネスを成長させるには、Odoo(オドゥー)におまかせください🪄 │ベルギー生まれのERP,28,31.0,11,1376730,https://i.ytimg.com/vi/IQ5siYgKBUg/hqdefault.jpg,646,258,2024-10-30T07:20:49Z,ビジネス,thumbnails/IQ5siYgKBUg.jpg,1.0,1.0,114.6671875,35.45909591106033
cdbypIh-1lo,We Turned Leftover Restaurant Food Into A $162 Million/Year Business,25,744.0,34,956589,https://i.ytimg.com/vi/cdbypIh-1lo/hqdefault.jpg,1521,241,2024-11-16T15:00:40Z,ビジネス,thumbnails/cdbypIh-1lo.jpg,3.0,3.0,89.56204282407407,63.52773613530007
AFNjlJo3BFU,10 Skills to Earn Money 🔥,27,40.0,23,1097588,https://i.ytimg.com/vi/AFNjlJo3BFU/hqdefault.jpg,827,241,2024-11-17T04:48:48Z,ビジネス,thumbnails/AFNjlJo3BFU.jpg,2.0,2.0,81.14555555555556,51.77957904318484
H2NP_0mMeME,遂に結婚式ビジネスが終わります…,25,1353.0,0,663820,https://i.ytimg.com/vi/H2NP_0mMeME/hqdefault.jpg,599,254,2024-11-04T00:00:17Z,ビジネス,thumbnails/H2NP_0mMeME.jpg,0.0,0.0,113.82732638888888,75.35631282410266
8IUO_I9xuL4,Easy Business To Start,27,30.0,12,872292,https://i.ytimg.com/vi/8IUO_I9xuL4/hqdefault.jpg,2827,246,2024-11-11T22:50:00Z,ビジネス,thumbnails/8IUO_I9xuL4.jpg,3.0,1.0,70.5865798611111,31.25072501557739
r-kvUeL_NqI,invest ₹1500/-  & Earn ₹ 2-3 lakhs 😱 #business #shorts #viral,27,26.0,0,1102224,https://i.ytimg.com/vi/r-kvUeL_NqI/hqdefault.jpg,61,233,2024-11-24T15:01:56Z,ビジネス,thumbnails/r-kvUeL_NqI.jpg,6.0,4.0,72.38803819444445,21.31811103856629
nb_vMU5ujPY,Business without investment | Zero Investment Business Ideas #shorts #Trending,22,54.0,18,895593,https://i.ytimg.com/vi/nb_vMU5ujPY/hqdefault.jpg,1920,231,2024-11-26T10:30:23Z,ビジネス,thumbnails/nb_vMU5ujPY.jpg,5.0,3.0,79.64335069444445,45.32459557723541
2u4kc2GAbtM,Dark Reality Of Restaurant Business #resturant #business #food,27,40.0,0,757078,https://i.ytimg.com/vi/2u4kc2GAbtM/hqdefault.jpg,0,238,2024-11-19T12:33:44Z,ビジネス,thumbnails/2u4kc2GAbtM.jpg,2.0,1.0,63.59153935185185,52.41239950995663
NDuDiYytBrM,5 Ways to Invest in Gold for 2025 | Physical Gold vs Gold ETF | Sanjay Kathuria,27,656.0,23,435119,https://i.ytimg.com/vi/NDuDiYytBrM/hqdefault.jpg,3255,245,2024-11-12T14:30:10Z,ビジネス,thumbnails/NDuDiYytBrM.jpg,2.0,2.0,67.02506944444444,58.972732606521774
52V0yxugCGU,How to Start a High-Profit Wholesale Business? 💼💰 #wholesalebusiness  #businessideas,27,43.0,17,573266,https://i.ytimg.com/vi/52V0yxugCGU/hqdefault.jpg,958,246,2024-11-11T07:30:02Z,ビジネス,thumbnails/52V0yxugCGU.jpg,20.0,4.0,71.84470486111111,34.616293314981334
RlPLo-i9Cqo,Let’s make pigtails scrunchies ❤️ hair accessories business selling amzon and website #fashion #diy,22,31.0,17,471243,https://i.ytimg.com/vi/RlPLo-i9Cqo/hqdefault.jpg,178,258,2024-10-30T12:32:32Z,ビジネス,thumbnails/RlPLo-i9Cqo.jpg,4.0,2.0,122.1526273148148,26.902659902913072
kvRmGFuY9R8,Cost of Living in Dubai | Business | Sarthak Ahuja,27,44.0,7,421818,https://i.ytimg.com/vi/kvRmGFuY9R8/hqdefault.jpg,2242,234,2024-11-24T02:46:26Z,ビジネス,thumbnails/kvRmGFuY9R8.jpg,3.0,1.0,86.38445601851852,52.04212610866441
kOrvRXF37Uk,#初耳学 #shorts #youtubeshorts #ジャパネット #仕事術 #ビジネス #全社員16連休 #business #有給 #tver全編見逃し配信中 #属人化,22,60.0,0,325636,https://i.ytimg.com/vi/kOrvRXF37Uk/hqdefault.jpg,323,236,2024-11-21T22:00:32Z,ビジネス,thumbnails/kOrvRXF37Uk.jpg,3.0,1.0,77.0728761574074,50.87931155777562
FSIc7JaRBTo,"""Small Budget Car Washing Business Idea – Start Automatic Car Wash with Low Investment!"" #carwash",27,25.0,0,548496,https://i.ytimg.com/vi/FSIc7JaRBTo/hqdefault.jpg,1054,258,2024-10-30T15:29:17Z,ビジネス,thumbnails/FSIc7JaRBTo.jpg,2.0,1.0,72.90596064814815,44.53284204640346
1VQm8sfAQ_Q,【121分聞き流し】Toeic高スコア獲得、ビジネスでの実践的な英語力アップに。,27,7311.0,7,299738,https://i.ytimg.com/vi/1VQm8sfAQ_Q/hqdefault.jpg,235,244,2024-11-13T08:45:00Z,ビジネス,thumbnails/1VQm8sfAQ_Q.jpg,1.0,1.0,92.7934837962963,36.27223319998232
TfPVo5jLLVs,未経験で年収480万円希望 #令和の虎 #tigerfunding #shorts,24,56.0,13,294510,https://i.ytimg.com/vi/TfPVo5jLLVs/hqdefault.jpg,1606,231,2024-11-26T10:56:22Z,ビジネス,thumbnails/TfPVo5jLLVs.jpg,1.0,1.0,35.741591435185185,26.728314806444544
7pMLBh1P-w4,【AIコンサル社長が厳選！】1位のツールは特に使える！#生成ai  #ai  #aiツール  #gamma #sunoai #mapify #notebooklm  #perplexity #gpt,22,58.0,0,314655,https://i.ytimg.com/vi/7pMLBh1P-w4/hqdefault.jpg,0,259,2024-10-29T11:00:07Z,ビジネス,thumbnails/7pMLBh1P-w4.jpg,9.0,6.0,57.37490162037037,51.26127434892089
XR6aMn1-eDo,売れる営業の考え方～お客様から断られたとき #shorts #ビジネス #営業力,27,60.0,0,149068,https://i.ytimg.com/vi/XR6aMn1-eDo/hqdefault.jpg,0,233,2024-11-24T22:00:14Z,ビジネス,thumbnails/XR6aMn1-eDo.jpg,1.0,1.0,93.7013599537037,39.89918299238106
PC5Llq_h3dE,フィジーエアウェイズビジネスクラスに乗って世界一幸せな国へ‼️【フィジー】,19,2434.0,9,96387,https://i.ytimg.com/vi/PC5Llq_h3dE/hqdefault.jpg,1326,250,2024-11-07T11:00:06Z,ビジネス,thumbnails/PC5Llq_h3dE.jpg,5.0,3.0,113.05463541666668,64.81939656148947
DarCgN_-m9k,ビジネスじゃない本当のカップルチャンネル初まります。　[たまゆら学園][切り抜き],22,53.0,0,90034,https://i.ytimg.com/vi/DarCgN_-m9k/hqdefault.jpg,507,245,2024-11-12T10:00:18Z,ビジネス,thumbnails/DarCgN_-m9k.jpg,2.0,1.0,99.10748842592592,67.11315689008441
_ei9LOK6aFA,子持ち様（1話）【ショートドラマ】  #ビジネス #上司と部下#ショートドラマ #shorts #ドラマ,22,60.0,0,78873,https://i.ytimg.com/vi/_ei9LOK6aFA/hqdefault.jpg,207,259,2024-10-29T08:00:20Z,ビジネス,thumbnails/_ei9LOK6aFA.jpg,5.0,3.0,74.43984375,21.71511296949528
ak6PL2cqYTI,有給昇華【ショートドラマ】  #ビジネス #上司と部下#ショートドラマ #shorts #ドラマ,22,59.0,0,67423,https://i.ytimg.com/vi/ak6PL2cqYTI/hqdefault.jpg,207,249,2024-11-08T08:00:04Z,ビジネス,thumbnails/ak6PL2cqYTI.jpg,3.0,1.0,48.35421875,19.34153207315929
1a5Ao-eip9g,【前編】｢天才は言語化が下手｣志願者のビジネスセンスを見極める虎たち｡ショート動画をバズらせて人生逆転する人を増やしたい【ど素人ホテル再建計画】[28人目]スキル獲得版令和の虎,26,1135.0,13,62046,https://i.ytimg.com/vi/1a5Ao-eip9g/hqdefault.jpg,2631,234,2024-11-23T10:00:01Z,ビジネス,thumbnails/1a5Ao-eip9g.jpg,3.0,1.0,80.30841435185185,50.62288066353095
xyMclMwRK30,【ストックビジネス最前線】独自のコンサルティングメソッド／ストックビジネスの可能性／新ビジネスを生み出す基盤の作り方,25,2442.0,6,61767,https://i.ytimg.com/vi/xyMclMwRK30/hqdefault.jpg,455,244,2024-11-14T03:00:52Z,ビジネス,thumbnails/xyMclMwRK30.jpg,2.0,1.0,97.8702835648148,91.62130596718148
